label,area,perimeter,eccentricity,solidity,equivalent_diameter,centroid-0,centroid-1,intensity_min,intensity_mean,intensity_max
156,89.0,61.86396103067892,0.994832633039608,0.8640776699029126,10.645107772184812,143.40449438202248,278.12359550561797,0.6618616580963135,0.867784321308136,1.0
157,65.0,32.27817459305203,0.7814145532652883,0.8552631578947368,9.09728368293446,147.87692307692308,146.6,0.7595022320747375,0.879204273223877,0.9980903267860413
158,46.0,26.38477631085024,0.8501058337517018,0.92,7.653039857325812,145.32608695652175,134.80434782608697,0.7232181429862976,0.8547443151473999,0.9973510503768921
159,25.0,22.82842712474619,0.9868466359132604,0.8620689655172413,5.641895835477563,146.0,151.0,0.7511242628097534,0.7728011608123779,0.8028091192245483
160,110.0,41.79898987322333,0.8143464378280203,0.9090909090909091,11.834540545406394,144.6090909090909,158.75454545454545,0.576418399810791,0.8522095680236816,0.9707385897636414
161,61.0,58.82842712474619,0.9978780727005614,0.8133333333333334,8.812923024107548,146.0,276.0,0.6447976231575012,0.894925594329834,1.0
162,61.0,39.86396103067892,0.9500677535813072,0.7625,8.812923024107548,149.4262295081967,153.27868852459017,0.7516170740127563,0.8018062114715576,0.9104909896850586
163,91.0,64.48528137423857,0.995151832548611,0.875,10.764051215546116,148.6153846153846,273.53846153846155,0.6450440287590027,0.9239718317985535,1.0
164,47.0,26.621320343559642,0.8934264867084271,0.94,7.735777827895049,150.2127659574468,134.36170212765958,0.6568102240562439,0.7927441596984863,0.9075340628623962
165,666.0,125.98275605729688,0.8363553338802894,0.8927613941018767,29.120053859730724,161.26276276276278,346.85585585585585,0.6554549336433411,0.9051063060760498,0.9996919631958008
166,39.0,36.82842712474619,0.9944285076683437,0.8297872340425532,7.046725639945928,151.82051282051282,201.5897435897436,0.48413723707199097,0.7890622019767761,1.0
167,127.0,88.48528137423857,0.9975287482965529,0.8698630136986302,12.716187407449045,154.48031496062993,335.5590551181102,0.6967905163764954,0.9913009405136108,0.9996303915977478
168,195.0,55.112698372208094,0.7079620466412468,0.9375,15.756957549709801,152.67179487179487,166.93333333333334,0.5053286552429199,0.7803809642791748,0.9993223547935486
169,26.0,16.82842712474619,0.818951197033696,1.0,5.753627391751592,154.5,126.23076923076923,0.6930943131446838,0.7089546918869019,0.7215548753738403
170,487.0,94.5269119345812,0.5104894761961398,0.8854545454545455,24.901157769991823,163.0164271047228,203.34907597535934,0.482966810464859,0.8549851179122925,1.0
171,15.0,11.414213562373096,0.4898979485566355,1.0,4.370193722368317,154.6,410.4,0.7415142059326172,0.7422041296958923,0.742992639541626
172,1358.0,177.0538238691624,0.8930649360047271,0.8156156156156156,41.581958849365805,152.7879234167894,321.08910162002945,0.5987186431884766,0.9166051149368286,1.0
173,54.0,38.656854249492376,0.9862526316146428,0.8709677419354839,8.291859587312052,156.40740740740742,242.64814814814815,0.6958048343658447,0.9223312735557556,1.0
174,54.0,38.656854249492376,0.9862526316146428,0.8709677419354839,8.291859587312052,156.40740740740742,375.64814814814815,0.7069549560546875,0.9477583765983582,0.9998151659965515
